candidate_id	species	tox_fasta_path	signalp_call	signalp_score	len_aa	n_cys	cys_density	cys_grammar	cys_gaps	net_charge_pH7	gravy	aromaticity	instability_index	signalp_prediction	is_secreted	plddt_mean	plddt_std	struct_pass	rg	dssp_n_res	sec_helix_frac	sec_sheet_frac	sec_coil_frac	n_cys_sg	n_disulfide_pairs	disulfide_pairs	gravy_1_20	priority_score_simple
GGKK00000000_1	Sitophilus_oryzae	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Sitophilus_oryzae/GGKK00000000/GGKK00000000.toxin_renomeado.fasta	1	0.997851	90	7	0.07777777777777778	C-x(20)-C-x(10)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	20,10,15,7,12,7	3.1999999999999993	-0.0733333333333332	0.1111111111111111	24.643333333333334	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.0733333333333332	-0.0025555555555555123
GDOF00000000_2	Alurnus_ornatus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Alurnus_ornatus/GDOF00000000/GDOF00000000.toxin_renomeado.fasta	1	0.999607	90	6	0.06666666666666667	C-x(3)-C-x(7)-C-x(15)-C-x(6)-C-x(13)-C	3,7,15,6,13	5.0	-0.07777777777777783	0.1	38.29888888888888	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.07777777777777783	-0.006666666666666682
HBUA00000000_1	Diabrotica_virgifera	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Diabrotica_virgifera/HBUA00000000/HBUA00000000.toxin_renomeado.fasta	1	0.999729	96	12	0.125	C-x(20)-C-x(8)-C-x(3)-C-x(3)-C-x(6)-C-x(6)-C-x(3)-C-x(1)-C-x(12)-C-x(5)-C-x(3)-C	20,8,3,3,6,6,3,1,12,5,3	7.0	-0.1302083333333334	0.09375	34.61041666666667	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.1302083333333334	-0.00781250000000002
GKJO00000000_1	Helophorus_nanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Helophorus_nanus/GKJO00000000/GKJO00000000.toxin_renomeado.fasta	1	0.999161	86	7	0.08139534883720931	C-x(23)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	23,8,15,7,12,3	1.0	-0.09767441860465116	0.09302325581395349	34.267441860465105	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.09767441860465116	-0.008953488372093019
GGNV00000000_4	Leptinotarsa_decemlineata	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Leptinotarsa_decemlineata/GGNV00000000/GGNV00000000.toxin_renomeado.fasta	0	0.004133	94	4	0.0425531914893617	C-x(14)-C-x(12)-C-x(23)-C	14,12,23	1.0	-0.06914893617021281	0.1276595744680851	39.61382978723403	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.06914893617021281	-0.010106382978723417
GGNV00000000_6	Leptinotarsa_decemlineata	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Leptinotarsa_decemlineata/GGNV00000000/GGNV00000000.toxin_renomeado.fasta	0	0.014133	64	3	0.046875	C-x(11)-C-x(23)-C	11,23	4.1	-0.07343750000000006	0.15625	5.754687499999998	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.07343750000000006	-0.010312500000000016
GGNV00000000_2	Leptinotarsa_decemlineata	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Leptinotarsa_decemlineata/GGNV00000000/GGNV00000000.toxin_renomeado.fasta	1	0.999204	85	6	0.07058823529411765	C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	8,15,7,12,3	1.1999999999999993	-0.09764705882352942	0.07058823529411765	39.569411764705876	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.09764705882352942	-0.011647058823529413
GEUF00000000_1	Callosobruchus_maculatus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Callosobruchus_maculatus/GEUF00000000/GEUF00000000.toxin_renomeado.fasta	0	0.046576	69	3	0.043478260869565216	C-x(10)-C-x(27)-C	10,27	3.3	-0.08840579710144934	0.08695652173913043	35.70724637681159	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.08840579710144934	-0.015652173913043497
GGNV00000000_7	Leptinotarsa_decemlineata	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Leptinotarsa_decemlineata/GGNV00000000/GGNV00000000.toxin_renomeado.fasta	0	0.003084	85	3	0.03529411764705882	C-x(10)-C-x(24)-C	10,24	2.0999999999999996	-0.0882352941176471	0.10588235294117648	28.983529411764703	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.0882352941176471	-0.017647058823529425
GLCS00000000_1	Leptinotarsa_decemlineata	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Leptinotarsa_decemlineata/GLCS00000000/GLCS00000000.toxin_renomeado.fasta	0	0.005074	94	4	0.0425531914893617	C-x(13)-C-x(9)-C-x(32)-C	13,9,32	1.0999999999999996	-0.09787234042553199	0.1276595744680851	14.125531914893621	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.09787234042553199	-0.018723404255319168
SRR1562206_1	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/SRR1562206/SRR1562206.toxin_renomeado.fasta	0	0.007876	70	5	0.07142857142857142	C-x(8)-C-x(27)-C-x(26)-C-x(1)-C	8,27,26,1	2.0999999999999996	-0.12285714285714293	0.1	39.351428571428556	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.12285714285714293	-0.019000000000000024
GGNV00000000_5	Leptinotarsa_decemlineata	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Leptinotarsa_decemlineata/GGNV00000000/GGNV00000000.toxin_renomeado.fasta	0	0.002676	74	2	0.02702702702702703	C-x(27)-C	27	2.0	-0.08648648648648659	0.10810810810810811	35.39999999999999	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.08648648648648659	-0.01918918918918922
SRR1562204_1	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/SRR1562204/SRR1562204.toxin_renomeado.fasta	1	0.996244	92	6	0.06521739130434782	C-x(13)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	13,15,7,12,7	2.0999999999999996	-0.1315217391304347	0.10869565217391304	25.869565217391308	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.1315217391304347	-0.023152173913043448
GFUH00000000_2	Amphizoa_lecontei	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Amphizoa_lecontei/GFUH00000000/GFUH00000000.toxin_renomeado.fasta	1	0.998014	92	8	0.08695652173913043	C-x(9)-C-x(17)-C-x(1)-C-x(7)-C-x(10)-C-x(3)-C-x(19)-C	9,17,1,7,10,3,19	1.0	-0.1532608695652174	0.06521739130434782	39.06086956521738	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.1532608695652174	-0.02423913043478261
GKJD00000000_2	Serica_brunnea	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Serica_brunnea/GKJD00000000/GKJD00000000.toxin_renomeado.fasta	1	0.999659	89	8	0.0898876404494382	C-x(4)-C-x(16)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	4,16,8,15,7,12,3	9.2	-0.15617977528089888	0.10112359550561797	27.356179775280893	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.15617977528089888	-0.02438202247191011
GHXO00000000_5	Acalymma_vittatum	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Acalymma_vittatum/GHXO00000000/GHXO00000000.toxin_renomeado.fasta	0	0.011723	64	3	0.046875	C-x(11)-C-x(23)-C	11,23	2.0	-0.12656250000000005	0.125	10.618750000000007	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.12656250000000005	-0.026250000000000016
SRR1562204_5	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/SRR1562204/SRR1562204.toxin_renomeado.fasta	0	0.007531	72	3	0.041666666666666664	C-x(11)-C-x(23)-C	11,23	4.0	-0.12777777777777768	0.1111111111111111	11.294444444444444	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.12777777777777768	-0.027916666666666638
GGNV00000000_8	Leptinotarsa_decemlineata	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Leptinotarsa_decemlineata/GGNV00000000/GGNV00000000.toxin_renomeado.fasta	0	0.012073	63	3	0.047619047619047616	C-x(10)-C-x(23)-C	10,23	1.0	-0.13650793650793647	0.15873015873015872	21.766666666666666	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.13650793650793647	-0.029047619047619037
SRR3521424_1	Photinus_pyralis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Photinus_pyralis/SRR3521424/SRR3521424.toxin_renomeado.fasta	0	0.005748	98	4	0.04081632653061224	C-x(16)-C-x(9)-C-x(32)-C	16,9,32	4.0	-0.139795918367347	0.09183673469387756	32.021428571428565	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.139795918367347	-0.03173469387755104
GGNV00000000_3	Leptinotarsa_decemlineata	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Leptinotarsa_decemlineata/GGNV00000000/GGNV00000000.toxin_renomeado.fasta	1	0.99405	91	1	0.01098901098901099			2.4000000000000004	-0.11538461538461532	0.10989010989010989	22.26373626373626	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.11538461538461532	-0.03186813186813185
SRR1562207_1	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/SRR1562207/SRR1562207.toxin_renomeado.fasta	0	0.006083	70	5	0.07142857142857142	C-x(8)-C-x(27)-C-x(26)-C-x(1)-C	8,27,26,1	1.0999999999999996	-0.17142857142857149	0.1	31.99714285714284	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.17142857142857149	-0.033571428571428585
GJNK00000000_2	Hippodamia_convergens	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Hippodamia_convergens/GJNK00000000/GJNK00000000.toxin_renomeado.fasta	0	0.028925	67	3	0.04477611940298507	C-x(10)-C-x(27)-C	10,27	3.2	-0.15522388059701492	0.08955223880597014	39.75522388059699	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.15522388059701492	-0.03537313432835821
ICLG00000000_4	Zophobas_atratus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Zophobas_atratus/ICLG00000000/ICLG00000000.toxin_renomeado.fasta	0	0.005869	99	5	0.050505050505050504	C-x(19)-C-x(10)-C-x(16)-C-x(13)-C	19,10,16,13	5.1	-0.16161616161616138	0.09090909090909091	28.247575757575742	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.16161616161616138	-0.03585858585858579
ICLG00000000_4	Zophobas_atratus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Zophobas_atratus/ICLG00000000/ICLG00000000.toxin_renomeado.fasta	0	0.005869	99	5	0.050505050505050504	C-x(19)-C-x(10)-C-x(16)-C-x(13)-C	19,10,16,13	5.1	-0.16161616161616138	0.09090909090909091	28.247575757575742	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.16161616161616138	-0.03585858585858579
GIFB00000000_1	Carabus_violaceus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Carabus_violaceus/GIFB00000000/GIFB00000000.toxin_renomeado.fasta	0	0.007956	58	3	0.05172413793103448	C-x(39)-C-x(11)-C	39,11	1.0999999999999996	-0.16379310344827588	0.10344827586206896	27.958620689655177	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.16379310344827588	-0.03620689655172415
GHXO00000000_3	Acalymma_vittatum	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Acalymma_vittatum/GHXO00000000/GHXO00000000.toxin_renomeado.fasta	0	0.00059	86	0	0.0			3.3000000000000007	-0.12093023255813953	0.13953488372093023	24.631511627906974	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.12093023255813953	-0.03627906976744186
GFUH00000000_3	Amphizoa_lecontei	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Amphizoa_lecontei/GFUH00000000/GFUH00000000.toxin_renomeado.fasta	0	0.003883	70	3	0.04285714285714286	C-x(8)-C-x(23)-C	8,23	5.1	-0.15857142857142853	0.07142857142857142	32.05428571428571	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.15857142857142853	-0.03685714285714284
GHXO00000000_2	Acalymma_vittatum	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Acalymma_vittatum/GHXO00000000/GHXO00000000.toxin_renomeado.fasta	0	0.000693	96	8	0.08333333333333333	C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C-x(38)-C-x(2)-C	8,15,7,12,3,38,2	4.199999999999999	-0.2041666666666667	0.08333333333333334	24.133333333333333	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.2041666666666667	-0.04041666666666667
GFUH00000000_1	Amphizoa_lecontei	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Amphizoa_lecontei/GFUH00000000/GFUH00000000.toxin_renomeado.fasta	0	0.009099	86	4	0.046511627906976744	C-x(14)-C-x(10)-C-x(23)-C	14,10,23	1.0	-0.18837209302325578	0.09302325581395349	14.486046511627903	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.18837209302325578	-0.044883720930232546
GJVO00000000_1	Ceutorhynchus_napi	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Ceutorhynchus_napi/GJVO00000000/GJVO00000000.toxin_renomeado.fasta	1	0.997184	93	8	0.08602150537634409	C-x(10)-C-x(10)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C-x(3)-C	10,10,15,7,12,7,3	7.300000000000001	-0.2451612903225804	0.0967741935483871	39.37956989247312	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.2451612903225804	-0.0520430107526881
GBCX00000000_1	Dastarcus_helophoroides	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Dastarcus_helophoroides/GBCX00000000/GBCX00000000.toxin_renomeado.fasta	1	0.996473	83	7	0.08433734939759036	C-x(16)-C-x(9)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	16,9,15,7,12,7	2.3000000000000007	-0.2566265060240964	0.08433734939759037	31.54578313253012	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.2566265060240964	-0.05590361445783133
GKJD00000000_3	Serica_brunnea	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Serica_brunnea/GKJD00000000/GKJD00000000.toxin_renomeado.fasta	1	0.998908	91	7	0.07692307692307693	C-x(18)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	18,8,15,7,12,3	6.0	-0.2615384615384616	0.10989010989010989	37.93747252747251	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.2615384615384616	-0.059230769230769253
GGKK00000000_2	Sitophilus_oryzae	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Sitophilus_oryzae/GGKK00000000/GGKK00000000.toxin_renomeado.fasta	0	0.420375	66	3	0.045454545454545456	C-x(39)-C-x(11)-C	39,11	1.0999999999999996	-0.23636363636363636	0.12121212121212122	30.06666666666667	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.23636363636363636	-0.05954545454545454
GIFB00000000_2	Carabus_violaceus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Carabus_violaceus/GIFB00000000/GIFB00000000.toxin_renomeado.fasta	0	0.009117	95	2	0.021052631578947368	C-x(48)-C	48	3.5999999999999996	-0.22526315789473664	0.08421052631578947	35.65894736842104	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.22526315789473664	-0.062315789473684144
GIPG00000000_2	Tenebrio_molitor	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Tenebrio_molitor/GIPG00000000/GIPG00000000.toxin_renomeado.fasta	0	0.00142	81	3	0.037037037037037035	C-x(37)-C-x(15)-C	37,15	4.1	-0.2925925925925923	0.08641975308641975	23.48641975308641	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.2925925925925923	-0.07851851851851843
SRR1562204_4	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/SRR1562204/SRR1562204.toxin_renomeado.fasta	1	0.999369	91	7	0.07692307692307693	C-x(10)-C-x(10)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	10,10,15,7,12,7	2.0999999999999996	-0.3318681318681318	0.14285714285714288	14.97582417582418	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.3318681318681318	-0.08032967032967031
SRR1562205_1	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/SRR1562205/SRR1562205.toxin_renomeado.fasta	1	0.999369	91	7	0.07692307692307693	C-x(10)-C-x(10)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	10,10,15,7,12,7	2.0999999999999996	-0.3318681318681318	0.14285714285714288	14.97582417582418	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.3318681318681318	-0.08032967032967031
ICLG00000000_5	Zophobas_atratus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Zophobas_atratus/ICLG00000000/ICLG00000000.toxin_renomeado.fasta	0	0.002007	78	0	0.0			2.6999999999999993	-0.27051282051282044	0.12820512820512822	30.266666666666666	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.27051282051282044	-0.08115384615384613
ICLG00000000_5	Zophobas_atratus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Zophobas_atratus/ICLG00000000/ICLG00000000.toxin_renomeado.fasta	0	0.002007	78	0	0.0			2.6999999999999993	-0.27051282051282044	0.12820512820512822	30.266666666666666	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.27051282051282044	-0.08115384615384613
GHXO00000000_4	Acalymma_vittatum	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Acalymma_vittatum/GHXO00000000/GHXO00000000.toxin_renomeado.fasta	1	0.967669	96	1	0.010416666666666666			1.1999999999999993	-0.2833333333333332	0.15625	33.23229166666667	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.2833333333333332	-0.0823958333333333
SRR2083631_2	Aromia_moschata	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Aromia_moschata/SRR2083631/SRR2083631.toxin_renomeado.fasta	0	0.001108	56	0	0.0			1.0999999999999996	-0.3285714285714284	0.07142857142857144	26.832142857142856	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.3285714285714284	-0.09857142857142852
GKJS00000000_1	Odontotaenius_disjunctus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Odontotaenius_disjunctus/GKJS00000000/GKJS00000000.toxin_renomeado.fasta	0	0.003534	79	4	0.05063291139240506	C-x(14)-C-x(10)-C-x(23)-C	14,10,23	2.1999999999999993	-0.38101265822784797	0.11392405063291138	25.915316455696203	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.38101265822784797	-0.10164556962025312
GEZM00000000_1	Photinus_pyralis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Photinus_pyralis/GEZM00000000/GEZM00000000.toxin_renomeado.fasta	0	0.004145	94	3	0.031914893617021274	C-x(39)-C-x(11)-C	39,11	1.3000000000000007	-0.3670212765957447	0.1276595744680851	29.834042553191484	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.3670212765957447	-0.10212765957446808
HBUA00000000_2	Diabrotica_virgifera	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Diabrotica_virgifera/HBUA00000000/HBUA00000000.toxin_renomeado.fasta	1	0.987501	95	2	0.021052631578947368	C-x(27)-C	27	3.5999999999999996	-0.36526315789473685	0.17894736842105263	32.35284210526315	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.36526315789473685	-0.10431578947368421
GHNJ00000000_1	Diabrotica_virgifera	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Diabrotica_virgifera/GHNJ00000000/GHNJ00000000.toxin_renomeado.fasta	1	0.987501	95	2	0.021052631578947368	C-x(27)-C	27	3.5999999999999996	-0.36526315789473685	0.17894736842105263	32.35284210526315	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.36526315789473685	-0.10431578947368421
SRR2083631_1	Aromia_moschata	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Aromia_moschata/SRR2083631/SRR2083631.toxin_renomeado.fasta	0	0.004144	89	6	0.06741573033707865	C-x(14)-C-x(10)-C-x(27)-C-x(26)-C-x(1)-C	14,10,27,26,1	2.3000000000000007	-0.4146067415730336	0.10112359550561797	16.447191011235955	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.4146067415730336	-0.10752808988764041
GHXO00000000_7	Acalymma_vittatum	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Acalymma_vittatum/GHXO00000000/GHXO00000000.toxin_renomeado.fasta	0	0.003126	95	1	0.010526315789473684			2.1999999999999993	-0.39368421052631564	0.10526315789473685	24.270526315789464	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.39368421052631564	-0.11547368421052627
GHMD00000000_3	Onthophagus_curvicornis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Onthophagus_curvicornis/GHMD00000000/GHMD00000000.toxin_renomeado.fasta	0	0.002143	92	2	0.021739130434782608	C-x(12)-C	12	6.1	-0.4282608695652173	0.19565217391304346	20.15880434782609	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.4282608695652173	-0.12304347826086953
GDOF00000000_1	Alurnus_ornatus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Alurnus_ornatus/GDOF00000000/GDOF00000000.toxin_renomeado.fasta	0	0.026712	66	3	0.045454545454545456	C-x(39)-C-x(11)-C	39,11	4.1	-0.4651515151515152	0.13636363636363635	22.831818181818186	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.4651515151515152	-0.1281818181818182
ICLG00000000_2	Zophobas_atratus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Zophobas_atratus/ICLG00000000/ICLG00000000.toxin_renomeado.fasta	0	0.001812	56	0	0.0			1.2000000000000002	-0.43392857142857133	0.08928571428571429	35.20535714285714	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.43392857142857133	-0.1301785714285714
ICLG00000000_2	Zophobas_atratus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Zophobas_atratus/ICLG00000000/ICLG00000000.toxin_renomeado.fasta	0	0.001812	56	0	0.0			1.2000000000000002	-0.43392857142857133	0.08928571428571429	35.20535714285714	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.43392857142857133	-0.1301785714285714
SRR31715513_1	Callosobruchus_maculatus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Callosobruchus_maculatus/SRR31715513/SRR31715513.toxin_renomeado.fasta	0	0.007008	89	4	0.0449438202247191	C-x(3)-C-x(21)-C-x(16)-C	3,21,16	4.1	-0.48988764044943806	0.15730337078651685	27.360674157303368	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.48988764044943806	-0.13573033707865165
GHXO00000000_1	Acalymma_vittatum	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Acalymma_vittatum/GHXO00000000/GHXO00000000.toxin_renomeado.fasta	0	0.001557	77	0	0.0			2.1999999999999993	-0.4571428571428572	0.0909090909090909	35.00259740259739	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.4571428571428572	-0.13714285714285715
